subject,n,avg_avg_distractor_jaccard_to_correct,avg_avg_option_char_count,avg_avg_option_word_count,avg_citation_length,avg_coleman_liau_index,avg_expl_new_info_ratio,avg_expl_semantic_to_correct_cos,avg_expl_semantic_to_question_cos,avg_expl_to_correct_jaccard,avg_expl_to_distractor_avg_jaccard,avg_expl_to_question_jaccard,avg_explanation_word_count,avg_flesch_kincaid_grade,avg_flesch_reading_ease,avg_max_distractor_jaccard_to_correct,avg_min_distractor_jaccard_to_correct,avg_num_options,avg_pairwise_avg_jaccard,avg_smog_index,avg_std_option_word_count,avg_stem_char_count,avg_stem_unique_ratio,avg_stem_word_count,pct_ans_0,pct_ans_1,pct_ans_2,pct_ans_3,pct_bloom_analyze,pct_bloom_apply,pct_bloom_create,pct_bloom_evaluate,pct_bloom_remember,pct_bloom_understand,pct_expl_verbatim,std_avg_distractor_jaccard_to_correct,std_avg_option_char_count,std_avg_option_word_count,std_citation_length,std_coleman_liau_index,std_expl_new_info_ratio,std_expl_semantic_to_correct_cos,std_expl_semantic_to_question_cos,std_expl_to_correct_jaccard,std_expl_to_distractor_avg_jaccard,std_expl_to_question_jaccard,std_explanation_word_count,std_flesch_kincaid_grade,std_flesch_reading_ease,std_max_distractor_jaccard_to_correct,std_min_distractor_jaccard_to_correct,std_num_options,std_pairwise_avg_jaccard,std_smog_index,std_std_option_word_count,std_stem_char_count,std_stem_unique_ratio,std_stem_word_count
softengineering,50,0.17,61.42,8.455,0.0,14.855,0.591,0.648,0.646,0.211,0.082,0.153,23.58,13.097,32.851,0.277,0.1,4.0,0.155,14.628,1.699,124.16,1.0,17.56,6.0,64.0,24.0,6.0,40.0,22.0,2.0,0.0,14.0,22.0,6.0,0.123,24.51,3.152,0.0,3.496,0.127,0.16,0.116,0.114,0.051,0.075,5.776,2.897,19.059,0.237,0.094,0.0,0.107,2.333,1.165,33.924,0.0,5.029
